timestamp,actual_temperature,predicted_temperature,reason
2025-04-12 10:09:52,17.562,20.725616455078125,Single deviation > 3°C
2025-04-12 10:10:54,11.937,15.531868934631348,Single deviation > 3°C
2025-04-12 11:04:47,12.375,17.008636474609375,Single deviation > 3°C
2025-04-12 12:01:55,17.125,20.64858055114746,Single deviation > 3°C
2025-04-12 12:02:57,11.625,15.084135055541992,Single deviation > 3°C
2025-04-12 13:01:46,13.375,19.27952766418457,Single deviation > 3°C
2025-04-12 14:02:22,14.312,20.537677764892578,Single deviation > 3°C
2025-04-12 15:00:50,16.875,20.793397903442383,Single deviation > 3°C
2025-04-12 15:01:52,11.5,14.642751693725586,Single deviation > 3°C
2025-04-12 16:06:57,13.937,20.23007583618164,Single deviation > 3°C
2025-04-12 16:17:34,14.75,12.604771614074707,3+ consecutive deviations > 2°C
2025-04-12 17:10:03,13.312,18.985668182373047,Single deviation > 3°C
2025-04-12 18:10:22,16.812,20.803234100341797,Single deviation > 3°C
2025-04-12 18:11:24,11.437,14.639813423156738,Single deviation > 3°C
2025-04-12 19:19:37,13.625,19.812570571899414,Single deviation > 3°C
2025-04-12 20:26:58,12.312,17.043622970581055,Single deviation > 3°C
2025-04-12 20:36:06,11.187,8.080456733703613,Single deviation > 3°C
2025-04-12 21:37:52,14.812,20.790435791015625,Single deviation > 3°C
2025-04-12 22:54:37,14.437,20.643503189086914,Single deviation > 3°C
2025-04-13 00:04:19,13.25,19.166637420654297,Single deviation > 3°C
2025-04-13 01:21:24,13.5,20.12822914123535,Single deviation > 3°C
2025-04-13 01:29:42,11.125,7.729382038116455,Single deviation > 3°C
2025-04-13 02:33:30,12.812,18.278791427612305,Single deviation > 3°C
2025-04-13 03:48:19,14.562,20.67239761352539,Single deviation > 3°C
2025-04-13 04:53:14,12.187,16.58792495727539,Single deviation > 3°C
2025-04-13 05:01:12,11.0,7.408196926116943,Single deviation > 3°C
2025-04-13 06:10:11,12.812,18.162384033203125,Single deviation > 3°C
2025-04-13 07:24:55,16.0,20.792966842651367,Single deviation > 3°C
2025-04-13 08:43:58,16.375,20.852453231811523,Single deviation > 3°C
2025-04-13 08:52:51,11.125,7.266086101531982,Single deviation > 3°C
